pid,user,process_name,local_port,remote_ip,remote_port,cpu_percent,memory_rss_mb,timestamp,status,tag
1486,keenan_salonga,Code\x20H,53337,[2620:1ec:bdf::57],443,0.002444037415014727,23.47,2025-05-26 18:54:35.117762,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.01614026871779291,54.59,2025-05-26 18:54:35.117762,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.59,2025-05-26 18:54:35.117762,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.004196145136467589,26.22,2025-05-26 18:54:45.299895,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.0033137508775062164,54.59,2025-05-26 18:54:45.299895,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.59,2025-05-26 18:54:45.299895,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.0009076532263716699,26.2,2025-05-26 18:54:55.481708,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.012045976346535597,54.59,2025-05-26 18:54:55.481708,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.59,2025-05-26 18:54:55.481708,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.0043594878168413415,26.2,2025-05-26 18:55:05.605797,ESTABLISHED,normal
1164,keenan_salonga,networkse,53338,[2620:149:a42:280::2:2],443,0.0,34.72,2025-05-26 18:55:05.605797,ESTABLISHED,normal
1424,keenan_salonga,itunesclo,53342,[2600:1404:a00:f::17dc:fbcc],443,0.0,31.47,2025-05-26 18:55:05.605797,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53339,[2a01:b746:103:8000::1],443,0.0,39.84,2025-05-26 18:55:05.605797,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53343,[2a01:b746:103:8000::1],443,0.0,39.84,2025-05-26 18:55:05.605797,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.006432848703565288,54.59,2025-05-26 18:55:05.605797,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.59,2025-05-26 18:55:05.605797,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.013880462384032233,26.3,2025-05-26 18:55:16.487257,ESTABLISHED,normal
1164,keenan_salonga,networkse,53338,[2620:149:a42:280::2:2],443,0.843668527000561,34.39,2025-05-26 18:55:16.487257,ESTABLISHED,normal
1424,keenan_salonga,itunesclo,53342,[2600:1404:a00:f::17dc:fbcc],443,0.010680339269729744,31.23,2025-05-26 18:55:16.487257,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53339,[2a01:b746:103:8000::1],443,0.1333083348678492,38.95,2025-05-26 18:55:16.487257,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53343,[2a01:b746:103:8000::1],443,0.0,38.95,2025-05-26 18:55:16.487257,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.004902901805470513,54.59,2025-05-26 18:55:16.487257,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.59,2025-05-26 18:55:16.487257,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.003262841102765326,26.25,2025-05-26 18:55:26.686802,ESTABLISHED,normal
1164,keenan_salonga,networkse,53338,[2620:149:a42:280::2:2],443,0.004578049800633656,33.75,2025-05-26 18:55:26.686802,ESTABLISHED,normal
1424,keenan_salonga,itunesclo,53342,[2600:1404:a00:f::17dc:fbcc],443,0.006097175019394061,30.59,2025-05-26 18:55:26.686802,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53339,[2a01:b746:103:8000::1],443,0.0037002439576042886,38.2,2025-05-26 18:55:26.686802,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53343,[2a01:b746:103:8000::1],443,0.0,38.2,2025-05-26 18:55:26.686802,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.012391472499316845,54.59,2025-05-26 18:55:26.686802,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.59,2025-05-26 18:55:26.686802,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.0110205403044533,24.91,2025-05-26 18:55:36.847276,ESTABLISHED,normal
1424,keenan_salonga,itunesclo,53342,[2600:1404:a00:f::17dc:fbcc],443,0.0022915461366152046,30.39,2025-05-26 18:55:36.847276,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53339,[2a01:b746:103:8000::1],443,0.02050998567911353,25.72,2025-05-26 18:55:36.847276,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53343,[2a01:b746:103:8000::1],443,0.0,25.72,2025-05-26 18:55:36.847276,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.026982157647882827,54.38,2025-05-26 18:55:36.847276,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.38,2025-05-26 18:55:36.847276,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.000571703382361354,24.86,2025-05-26 18:55:47.056845,ESTABLISHED,normal
1424,keenan_salonga,itunesclo,53342,[2600:1404:a00:f::17dc:fbcc],443,0.001838598756080246,30.42,2025-05-26 18:55:47.056845,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53339,[2a01:b746:103:8000::1],443,0.003420190809646465,25.88,2025-05-26 18:55:47.056845,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53343,[2a01:b746:103:8000::1],443,0.0,25.88,2025-05-26 18:55:47.056845,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.010980200528630062,54.38,2025-05-26 18:55:47.056845,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.38,2025-05-26 18:55:47.056845,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.2079637445066077,25.83,2025-05-26 18:55:57.248259,ESTABLISHED,normal
1424,keenan_salonga,itunesclo,53342,[2600:1404:a00:f::17dc:fbcc],443,0.024379376079767773,30.78,2025-05-26 18:55:57.248259,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53339,[2a01:b746:103:8000::1],443,0.0,25.88,2025-05-26 18:55:57.248259,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53343,[2a01:b746:103:8000::1],443,0.0,25.88,2025-05-26 18:55:57.248259,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.005800033686631817,54.38,2025-05-26 18:55:57.248259,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.38,2025-05-26 18:55:57.248259,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.007319843608364828,25.61,2025-05-26 18:56:07.429060,ESTABLISHED,normal
1424,keenan_salonga,itunesclo,53342,[2600:1404:a00:f::17dc:fbcc],443,0.007996857608199395,30.91,2025-05-26 18:56:07.429060,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53339,[2a01:b746:103:8000::1],443,0.000586518557488094,25.88,2025-05-26 18:56:07.429060,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53343,[2a01:b746:103:8000::1],443,0.0,25.88,2025-05-26 18:56:07.429060,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.04360983580289222,54.38,2025-05-26 18:56:07.429060,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.38,2025-05-26 18:56:07.429060,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.004288123300305171,25.62,2025-05-26 18:56:17.607939,ESTABLISHED,normal
1424,keenan_salonga,itunesclo,53342,[2600:1404:a00:f::17dc:fbcc],443,0.003914620412596913,30.86,2025-05-26 18:56:17.607939,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53339,[2a01:b746:103:8000::1],443,0.0019397130541509919,25.89,2025-05-26 18:56:17.607939,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53343,[2a01:b746:103:8000::1],443,0.0,25.89,2025-05-26 18:56:17.607939,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.015253613585549535,54.38,2025-05-26 18:56:17.607939,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.38,2025-05-26 18:56:17.607939,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.0029981569600618114,25.61,2025-05-26 18:56:27.785785,ESTABLISHED,normal
1424,keenan_salonga,itunesclo,53342,[2600:1404:a00:f::17dc:fbcc],443,0.0005093399078135978,30.91,2025-05-26 18:56:27.785785,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53339,[2a01:b746:103:8000::1],443,0.09081330724206671,27.31,2025-05-26 18:56:27.785785,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53343,[2a01:b746:103:8000::1],443,0.0,27.31,2025-05-26 18:56:27.785785,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.059038544650274916,54.38,2025-05-26 18:56:27.785785,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.38,2025-05-26 18:56:27.785785,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.005618818484676726,25.61,2025-05-26 18:56:37.909550,ESTABLISHED,normal
1424,keenan_salonga,itunesclo,53342,[2600:1404:a00:f::17dc:fbcc],443,0.0008110826992145635,30.78,2025-05-26 18:56:37.909550,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53339,[2a01:b746:103:8000::1],443,0.001118956702286343,27.31,2025-05-26 18:56:37.909550,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53343,[2a01:b746:103:8000::1],443,0.0,27.31,2025-05-26 18:56:37.909550,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.0316721486212915,54.41,2025-05-26 18:56:37.909550,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.41,2025-05-26 18:56:37.909550,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.1121702128270622,26.02,2025-05-26 18:56:48.088996,ESTABLISHED,normal
1424,keenan_salonga,itunesclo,53342,[2600:1404:a00:f::17dc:fbcc],443,0.0,30.78,2025-05-26 18:56:48.088996,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53339,[2a01:b746:103:8000::1],443,0.0,27.31,2025-05-26 18:56:48.088996,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53343,[2a01:b746:103:8000::1],443,0.0,27.31,2025-05-26 18:56:48.088996,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.01581108168628378,54.41,2025-05-26 18:56:48.088996,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.41,2025-05-26 18:56:48.088996,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.005081886536389346,25.94,2025-05-26 18:56:58.244679,ESTABLISHED,normal
1424,keenan_salonga,itunesclo,53342,[2600:1404:a00:f::17dc:fbcc],443,0.0005810354956472333,30.78,2025-05-26 18:56:58.244679,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53339,[2a01:b746:103:8000::1],443,0.0006604415564267399,27.31,2025-05-26 18:56:58.244679,ESTABLISHED,normal
4980,keenan_salonga,tipsd,53343,[2a01:b746:103:8000::1],443,0.0,27.31,2025-05-26 18:56:58.244679,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.009957024940779515,54.41,2025-05-26 18:56:58.244679,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.41,2025-05-26 18:56:58.244679,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.003755638112468796,25.94,2025-05-26 18:57:08.353249,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.005272706854440809,54.41,2025-05-26 18:57:08.353249,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.41,2025-05-26 18:57:08.353249,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.0036130445017727823,25.92,2025-05-26 18:57:18.513720,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.02934552153562068,54.41,2025-05-26 18:57:18.513720,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.41,2025-05-26 18:57:18.513720,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.004520342465223061,25.92,2025-05-26 18:57:28.690646,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.0027972431954395895,54.41,2025-05-26 18:57:28.690646,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.41,2025-05-26 18:57:28.690646,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.005168192191011436,25.92,2025-05-26 18:57:38.869877,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.013432301287228554,54.41,2025-05-26 18:57:38.869877,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.41,2025-05-26 18:57:38.869877,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.0025818513287024433,25.94,2025-05-26 18:57:48.983652,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.008661808262112701,54.41,2025-05-26 18:57:48.983652,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.41,2025-05-26 18:57:48.983652,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.0008924850236197956,25.92,2025-05-26 18:57:59.137621,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.015457413426781587,54.41,2025-05-26 18:57:59.137621,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.41,2025-05-26 18:57:59.137621,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.0036531189512234367,25.91,2025-05-26 18:58:09.256764,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.00872046767258394,54.41,2025-05-26 18:58:09.256764,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.41,2025-05-26 18:58:09.256764,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.14502844792587405,26.19,2025-05-26 18:58:19.386814,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53351,[2620:1ec:bdf::57],443,0.010894002509365603,23.38,2025-05-26 18:58:19.386814,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.014569003139808969,54.39,2025-05-26 18:58:19.386814,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.39,2025-05-26 18:58:19.386814,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.005780255924826155,26.11,2025-05-26 18:58:29.568772,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53351,[2620:1ec:bdf::57],443,0.002773215499936849,23.38,2025-05-26 18:58:29.568772,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.004857553447269417,54.39,2025-05-26 18:58:29.568772,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.39,2025-05-26 18:58:29.568772,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.004202305233318042,26.06,2025-05-26 18:58:39.748346,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53351,[2620:1ec:bdf::57],443,0.027399219116094897,23.38,2025-05-26 18:58:39.748346,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.004159568755959591,54.39,2025-05-26 18:58:39.748346,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.39,2025-05-26 18:58:39.748346,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.005815002923188744,26.08,2025-05-26 18:58:49.926709,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53351,[2620:1ec:bdf::57],443,0.008815561248716994,23.38,2025-05-26 18:58:49.926709,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.0020951201810392593,54.39,2025-05-26 18:58:49.926709,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.39,2025-05-26 18:58:49.926709,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.06945020380710193,26.08,2025-05-26 18:59:00.099601,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53351,[2620:1ec:bdf::57],443,0.0038326213025892206,23.38,2025-05-26 18:59:00.099601,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.019321721750483765,54.39,2025-05-26 18:59:00.099601,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.39,2025-05-26 18:59:00.099601,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.004373211386659973,26.05,2025-05-26 18:59:10.285241,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53351,[2620:1ec:bdf::57],443,0.005428813626870998,23.38,2025-05-26 18:59:10.285241,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.006607606110894182,54.39,2025-05-26 18:59:10.285241,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.39,2025-05-26 18:59:10.285241,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.0038843173647587492,26.06,2025-05-26 18:59:20.467684,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53351,[2620:1ec:bdf::57],443,0.004103054753962386,23.38,2025-05-26 18:59:20.467684,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.09785533154785338,54.39,2025-05-26 18:59:20.467684,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.39,2025-05-26 18:59:20.467684,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.060857589323312644,26.16,2025-05-26 18:59:30.647926,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53351,[2620:1ec:bdf::57],443,0.0019463588445521782,23.38,2025-05-26 18:59:30.647926,ESTABLISHED,normal
39942,keenan_salonga,Discord,53336,[2606:4700:7::a29f:82eb],443,0.004005895818492656,54.39,2025-05-26 18:59:30.647926,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0,54.39,2025-05-26 18:59:30.647926,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.005781663762654673,26.12,2025-05-26 18:59:40.827432,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,53351,[2620:1ec:bdf::57],443,0.0034378021540462916,23.38,2025-05-26 18:59:40.827432,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.01864265700454116,54.39,2025-05-26 18:59:40.827432,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.04786844377058036,26.17,2025-05-26 18:59:50.939891,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.025312767443997367,54.33,2025-05-26 18:59:50.939891,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.01321242490050285,26.11,2025-05-26 19:00:01.100611,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.008019593968819476,54.33,2025-05-26 19:00:01.100611,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.047357970222347306,26.05,2025-05-26 19:00:11.270132,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.00402520476849779,54.33,2025-05-26 19:00:11.270132,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.0021192348770670286,26.0,2025-05-26 19:00:21.429211,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.023699718140854028,54.33,2025-05-26 19:00:21.429211,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.0035742808061378474,26.0,2025-05-26 19:00:31.606840,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.0061851820808982525,54.33,2025-05-26 19:00:31.606840,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.06952566784981355,26.12,2025-05-26 19:00:41.785661,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.010012333404728629,54.33,2025-05-26 19:00:41.785661,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.009707504566822813,26.09,2025-05-26 19:00:51.964951,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.012476460837103128,54.33,2025-05-26 19:00:51.964951,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.0034824177712921506,26.09,2025-05-26 19:01:02.072897,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.04783689454287196,54.33,2025-05-26 19:01:02.072897,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.015344227062474037,26.08,2025-05-26 19:01:12.218307,ESTABLISHED,normal
39942,keenan_salonga,Discord,53335,162.159.134.234,443,0.13050298288558734,54.38,2025-05-26 19:01:12.218307,ESTABLISHED,normal
1127,keenan_salonga,rapportd,53319,[fe80:e::1473:39ba:f38b:790],51418,0.07649219847052698,26.08,2025-05-26 19:01:22.396066,ESTABLISHED,normal
